ID,cluster_ID
1176,-1
1177,-1
1178,-1
1179,-1
1180,-1
1181,-1
1182,-1
1183,-1
1184,-1
1185,-1
1186,-1
1187,42
1188,-1
1189,-1
1190,33
1191,32
1192,-1
1193,-1
1194,-1
1195,31
1196,-1
1197,-1
1198,-1
1199,-1
1200,-1
1201,-1
1202,-1
1203,-1
1204,39
1205,-1
1206,-1
1207,-1
1208,-1
1209,-1
1210,-1
1211,-1
1212,39
1213,-1
1214,-1
1215,-1
1216,-1
1217,9
1218,19
1219,-1
1220,39
1221,-1
1222,-1
1223,-1
1224,30
1225,-1
1226,42
1227,-1
1228,-1
1229,-1
1230,-1
1231,-1
1232,42
1233,-1
1234,39
1235,-1
1236,-1
1237,-1
1238,42
1239,-1
1240,-1
1241,-1
1242,-1
1243,-1
1244,-1
1245,-1
1246,-1
1247,-1
1248,-1
1249,-1
1250,39
1251,-1
1252,41
1253,9
1254,-1
1255,-1
1256,-1
1257,-1
1258,-1
1259,24
1260,-1
1261,24
1262,-1
1263,-1
1264,-1
1265,-1
1266,-1
1267,-1
1268,-1
1269,-1
1270,-1
1271,-1
1272,-1
1273,-1
1274,39
1275,-1
1276,28
1277,-1
1278,-1
1279,-1
1280,-1
1281,-1
1282,20
1283,-1
1284,-1
1285,-1
1286,-1
1287,-1
1288,-1
1289,-1
1290,-1
1291,-1
1292,-1
1293,-1
1294,-1
1295,-1
1296,2
1297,-1
1298,-1
1299,31
1300,-1
1301,42
1302,2
1303,39
1304,2
1305,42
1306,2
1307,39
1308,2
1309,-1
1310,-1
1311,-1
1312,2
1313,39
1314,2
1315,-1
1316,2
1317,31
1318,-1
1319,42
1320,2
1321,-1
1322,-1
1323,24
1324,2
1325,-1
1326,-1
1327,30
1328,-1
1329,30
1330,-1
1331,-1
1332,-1
1333,-1
1334,8
1335,-1
1336,-1
1337,-1
1338,-1
1339,-1
1340,33
1341,-1
1342,-1
1343,-1
1344,-1
1345,-1
1346,-1
1347,41
1348,33
1349,20
1350,5
1351,-1
1352,-1
1353,28
1354,-1
1355,-1
1356,5
1357,-1
1358,-1
1359,-1
1360,25
1361,24
1362,-1
1363,9
1364,-1
1365,-1
1366,-1
1367,5
1368,-1
1369,-1
1370,-1
1371,39
1372,-1
1373,-1
1374,33
1375,-1
1376,-1
1377,-1
1378,-1
1379,39
1380,-1
1381,-1
1382,-1
1383,20
1384,-1
1385,-1
1386,-1
1387,39
1388,-1
1389,0
1390,-1
1391,-1
1392,-1
1393,-1
1394,19
1395,-1
1396,-1
1397,-1
1398,-1
1399,-1
1400,20
1401,-1
1402,40
1403,-1
1404,21
1405,5
1406,5
1407,5
1408,-1
1409,-1
1410,40
1411,27
1412,-1
1413,5
1414,-1
1415,-1
1416,-1
1417,-1
1418,-1
1419,25
1420,20
1421,-1
1422,-1
1423,33
1424,-1
1425,-1
1426,-1
1427,-1
1428,-1
1429,-1
1430,-1
1431,27
1432,-1
1433,-1
1434,40
1435,5
1436,-1
1437,-1
1438,-1
1439,33
1440,-1
1441,5
1442,-1
1443,-1
1444,-1
1445,-1
1446,-1
1447,33
1448,20
1449,-1
1450,-1
1451,-1
1452,-1
1453,-1
1454,41
1455,33
1456,21
1457,-1
1458,-1
1459,-1
1460,-1
1461,-1
1462,5
1463,27
1464,37
1465,-1
1466,-1
1467,5
1468,-1
1469,-1
1470,-1
1471,5
1472,15
1473,-1
1474,-1
1475,-1
1476,-1
1477,18
1478,-1
1479,-1
1480,29
1481,-1
1482,-1
1483,-1
1484,25
1485,32
1486,-1
1487,30
1488,-1
1489,-1
1490,-1
1491,29
1492,25
1493,24
1494,-1
1495,-1
1496,33
1497,-1
1498,39
1499,20
1500,-1
1501,20
1502,-1
1503,-1
1504,-1
1505,-1
1506,-1
1507,-1
1508,-1
1509,32
1510,-1
1511,-1
1512,-1
1513,32
1514,-1
1515,10
1516,-1
1517,20
1518,-1
1519,-1
1520,-1
1521,28
1522,-1
1523,-1
1524,-1
1525,8
1526,39
1527,-1
1528,-1
1529,-1
1530,32
1531,-1
1532,29
1533,-1
1534,-1
1535,-1
1536,26
1537,-1
1538,-1
1539,-1
1540,-1
1541,-1
1542,37
1543,-1
1544,-1
1545,-1
1546,-1
1547,-1
1548,-1
1549,-1
1550,42
1551,-1
1552,39
1553,-1
1554,-1
1555,-1
1556,39
1557,-1
1558,-1
1559,-1
1560,39
1561,-1
1562,42
1563,-1
1564,39
1565,-1
1566,-1
1567,-1
1568,20
1569,10
1570,-1
1571,25
1572,-1
1573,-1
1574,-1
1575,10
1576,-1
1577,-1
1578,-1
1579,-1
1580,-1
1581,-1
1582,-1
1583,10
1584,-1
1585,-1
1586,-1
1587,-1
1588,-1
1589,-1
1590,-1
1591,-1
1592,-1
1593,-1
1594,-1
1595,-1
1596,-1
1597,10
1598,-1
1599,-1
1600,28
1601,0
1602,-1
1603,-1
1604,-1
1605,-1
1606,-1
1607,-1
1608,-1
1609,-1
1610,28
1611,25
1612,28
1613,-1
1614,37
1615,-1
1616,39
1617,10
1618,-1
1619,-1
1620,-1
1621,0
1622,-1
1623,19
1624,-1
1625,-1
1626,-1
1627,-1
1628,-1
1629,35
1630,-1
1631,-1
1632,-1
1633,-1
1634,39
1635,-1
1636,-1
1637,-1
1638,-1
1639,-1
1640,0
1641,0
1642,14
1643,-1
1644,-1
1645,30
1646,-1
1647,-1
1648,-1
1649,42
1650,-1
1651,-1
1652,-1
1653,-1
1654,-1
1655,0
1656,9
1657,-1
1658,39
1659,39
1660,-1
1661,-1
1662,-1
1663,38
1664,-1
1665,-1
1666,-1
1667,-1
1668,-1
1669,-1
1670,-1
1671,-1
1672,-1
1673,-1
1674,-1
1675,-1
1676,-1
1677,-1
1678,-1
1679,9
1680,-1
1681,-1
1682,20
1683,-1
1684,-1
1685,-1
1686,42
1687,-1
1688,-1
1689,16
1690,-1
1691,34
1692,28
1693,17
1694,-1
1695,-1
1696,12
1697,17
1698,16
1699,9
1700,17
1701,42
1702,-1
1703,17
1704,17
1705,17
1706,23
1707,14
1708,-1
1709,-1
1710,-1
1711,-1
1712,17
1713,34
1714,39
1715,-1
1716,-1
1717,-1
1718,7
1719,42
1720,-1
1721,39
1722,-1
1723,-1
1724,-1
1725,-1
1726,21
1727,-1
1728,39
1729,0
1730,14
1731,0
1732,0
1733,-1
1734,0
1735,-1
1736,31
1737,37
1738,23
1739,-1
1740,-1
1741,-1
1742,-1
1743,22
1744,-1
1745,-1
1746,-1
1747,-1
1748,40
1749,-1
1750,15
1751,4
1752,14
1753,-1
1754,-1
1755,-1
1756,-1
1757,39
1758,25
1759,40
1760,0
1761,-1
1762,24
1763,-1
1764,32
1765,38
1766,25
1767,42
1768,32
1769,-1
1770,-1
1771,13
1772,-1
1773,-1
1774,32
1775,-1
1776,-1
1777,4
1778,-1
1779,0
1780,-1
1781,13
1782,-1
1783,-1
1784,-1
1785,-1
1786,15
1787,6
1788,-1
1789,-1
1790,24
1791,-1
1792,-1
1793,-1
1794,27
1795,-1
1796,-1
1797,-1
1798,-1
1799,-1
1800,-1
1801,-1
1802,-1
1803,-1
1804,-1
1805,-1
1806,-1
1807,-1
1808,-1
1809,-1
1810,-1
1811,-1
1812,-1
1813,-1
1814,39
1815,-1
1816,-1
1817,-1
1818,-1
1819,-1
1820,35
1821,-1
1822,-1
1823,-1
1824,-1
1825,-1
1826,-1
1827,-1
1828,-1
1829,-1
1830,42
1831,-1
1832,-1
1833,-1
1834,-1
1835,-1
1836,-1
1837,-1
1838,35
1839,-1
1840,-1
1841,-1
1842,-1
1843,-1
1844,-1
1845,-1
1846,-1
1847,-1
1848,-1
1849,39
1850,2
1851,-1
1852,8
1853,-1
1854,38
1855,2
1856,-1
1857,2
1858,-1
1859,2
1860,-1
1861,9
1862,19
1863,-1
1864,2
1865,-1
1866,2
1867,-1
1868,2
1869,-1
1870,1
1871,-1
1872,-1
1873,42
1874,1
1875,39
1876,-1
1877,-1
1878,-1
1879,-1
1880,-1
1881,-1
1882,-1
1883,-1
1884,8
1885,-1
1886,-1
1887,-1
1888,-1
1889,-1
1890,8
1891,-1
1892,1
1893,37
1894,-1
1895,-1
1896,-1
1897,8
1898,-1
1899,-1
1900,1
1901,39
1902,1
1903,-1
1904,42
1905,1
1906,39
1907,1
1908,-1
1909,-1
1910,-1
1911,1
1912,-1
1913,-1
1914,39
1915,1
1916,-1
1917,33
1918,-1
1919,1
1920,-1
1921,-1
1922,21
1923,1
1924,-1
1925,-1
1926,39
1927,1
1928,-1
1929,-1
1930,39
1931,1
1932,42
1933,-1
1934,-1
1935,1
1936,-1
1937,-1
1938,39
1939,1
1940,41
1941,-1
1942,-1
1943,-1
1944,-1
1945,-1
1946,3
1947,-1
1948,-1
1949,-1
1950,-1
1951,-1
1952,-1
1953,-1
1954,32
1955,-1
1956,-1
1957,-1
1958,-1
1959,-1
1960,-1
1961,3
1962,39
1963,-1
1964,30
1965,26
1966,32
1967,-1
1968,-1
1969,3
1970,39
1971,-1
1972,-1
1973,28
1974,-1
1975,-1
1976,20
1977,9
1978,-1
1979,41
1980,-1
1981,-1
1982,-1
1983,-1
1984,-1
1985,35
1986,-1
1987,9
1988,29
1989,-1
1990,-1
1991,-1
1992,-1
1993,42
1994,-1
1995,20
1996,-1
1997,-1
1998,-1
1999,21
2000,-1
