ID,cluster_ID
420,-1
421,-1
422,38
423,-1
424,-1
425,-1
426,37
427,-1
428,58
429,45
430,-1
431,-1
432,-1
433,45
434,38
435,-1
436,-1
437,-1
438,-1
439,-1
440,-1
441,40
442,0
443,18
444,40
445,-1
446,-1
447,63
448,52
449,17
450,-1
451,-1
452,-1
453,62
454,-1
455,62
456,-1
457,50
458,75
459,62
460,-1
461,-1
462,-1
463,-1
464,55
465,-1
466,17
467,74
468,-1
469,54
470,43
471,61
472,-1
473,-1
474,-1
475,-1
476,-1
477,-1
478,-1
479,35
480,-1
481,35
482,-1
483,-1
484,21
485,34
486,62
487,-1
488,39
489,-1
490,37
491,75
492,18
493,70
494,62
495,35
496,49
497,38
498,40
499,70
500,-1
501,65
502,52
503,-1
504,35
505,72
506,52
507,70
508,-1
509,-1
510,-1
511,58
512,-1
513,58
514,-1
515,-1
516,-1
517,-1
518,-1
519,-1
520,-1
521,56
522,61
523,-1
524,52
525,56
526,42
527,-1
528,22
529,-1
530,-1
531,22
532,-1
533,7
534,22
535,59
536,18
537,-1
538,-1
539,57
540,21
541,62
542,67
543,52
544,47
545,18
546,21
547,-1
548,22
549,22
550,-1
551,61
552,71
553,54
554,-1
555,22
556,74
557,22
558,37
559,22
560,-1
561,-1
562,71
563,-1
564,-1
565,-1
566,-1
567,22
568,22
569,22
570,-1
571,-1
572,64
573,38
574,-1
575,68
576,22
577,22
578,-1
579,22
580,-1
581,23
582,48
583,71
584,-1
585,-1
586,28
587,-1
588,62
589,22
590,-1
591,-1
592,-1
593,-1
594,-1
595,-1
596,32
597,-1
598,-1
599,-1
600,-1
601,1
602,26
603,66
604,71
605,26
606,62
607,-1
608,24
609,-1
610,-1
611,-1
612,-1
613,-1
614,-1
615,25
616,-1
617,-1
618,-1
619,-1
620,-1
621,23
622,-1
623,-1
624,1
625,69
626,26
627,-1
628,-1
629,-1
630,1
631,-1
632,1
633,-1
634,1
635,71
636,1
637,74
638,1
639,-1
640,-1
641,1
642,-1
643,1
644,-1
645,1
646,73
647,1
648,-1
649,1
650,-1
651,1
652,71
653,1
654,-1
655,-1
656,71
657,1
658,74
659,-1
660,61
661,-1
662,-1
663,-1
664,71
665,-1
666,-1
667,-1
668,-1
669,-1
670,-1
671,-1
672,18
673,-1
674,25
675,27
676,-1
677,50
678,-1
679,-1
680,50
681,44
682,23
683,-1
684,-1
685,-1
686,-1
687,44
688,23
689,-1
690,-1
691,-1
692,-1
693,47
694,-1
695,48
696,52
697,-1
698,56
699,-1
700,60
701,-1
702,-1
703,71
704,-1
705,-1
706,-1
707,-1
708,47
709,52
710,-1
711,-1
712,-1
713,-1
714,-1
715,61
716,-1
717,-1
718,-1
719,-1
720,-1
721,-1
722,-1
723,-1
724,-1
725,-1
726,-1
727,-1
728,-1
729,-1
730,-1
731,38
732,-1
733,-1
734,-1
735,-1
736,-1
737,-1
738,-1
739,50
740,-1
741,-1
742,-1
743,-1
744,-1
745,-1
746,-1
747,-1
748,-1
749,66
750,-1
751,0
752,0
753,24
754,44
755,59
756,0
757,0
758,-1
759,44
760,-1
761,0
762,0
763,0
764,-1
765,44
766,59
767,44
768,37
769,44
770,59
771,44
772,-1
773,44
774,46
775,19
776,0
777,-1
778,35
779,-1
780,35
781,-1
782,59
783,-1
784,71
785,-1
786,75
787,75
788,34
789,75
790,74
791,-1
792,65
793,-1
794,0
795,0
796,-1
797,-1
798,-1
799,-1
800,-1
801,0
802,0
803,-1
804,-1
805,-1
806,35
807,-1
808,-1
809,-1
810,36
811,-1
812,36
813,-1
814,36
815,24
816,36
817,-1
818,-1
819,-1
820,-1
821,-1
822,-1
823,-1
824,35
825,-1
826,36
827,-1
828,-1
829,52
830,-1
831,43
832,-1
833,-1
834,-1
835,43
836,8
837,62
838,35
839,-1
840,-1
841,55
842,-1
843,32
844,-1
845,71
846,-1
847,-1
848,-1
849,-1
850,35
851,35
852,-1
853,72
854,-1
855,-1
856,-1
857,-1
858,-1
859,33
860,34
861,-1
862,-1
863,-1
864,35
865,-1
866,-1
867,-1
868,-1
869,62
870,35
871,75
872,31
873,36
874,-1
875,35
876,0
877,-1
878,0
879,-1
880,31
881,-1
882,15
883,35
884,-1
885,-1
886,0
887,33
888,36
889,-1
890,15
891,15
892,43
893,42
894,-1
895,-1
896,-1
897,33
898,-1
899,62
900,34
901,-1
902,15
903,-1
904,-1
905,-1
906,-1
907,71
908,-1
909,-1
910,-1
911,35
912,-1
913,34
914,17
915,66
916,0
917,0
918,0
919,43
920,-1
921,-1
922,15
923,-1
924,35
925,-1
926,23
927,35
928,-1
929,52
930,54
931,-1
932,45
933,69
934,35
935,-1
936,-1
937,55
938,-1
939,55
940,33
941,35
942,35
943,63
944,-1
945,67
946,72
947,62
948,62
949,-1
950,49
951,39
952,-1
953,-1
954,-1
955,-1
956,69
957,-1
958,-1
959,-1
960,31
961,-1
962,-1
963,35
964,35
965,63
966,-1
967,39
968,8
969,-1
970,-1
971,-1
972,33
973,-1
974,-1
975,-1
976,-1
977,-1
978,-1
979,-1
980,-1
981,-1
982,-1
983,35
984,65
985,38
986,-1
987,38
988,55
989,-1
990,40
991,-1
992,-1
993,62
994,24
995,35
996,63
997,52
998,62
999,32
1000,63
1001,74
1002,-1
1003,-1
1004,-1
1005,-1
1006,35
1007,52
1008,-1
1009,-1
1010,-1
1011,55
1012,-1
1013,35
1014,0
1015,-1
1016,-1
1017,-1
1018,-1
1019,-1
1020,-1
1021,-1
1022,35
1023,8
1024,60
1025,-1
1026,8
1027,70
1028,-1
1029,75
1030,-1
1031,73
1032,-1
1033,-1
1034,75
1035,-1
1036,60
1037,-1
1038,60
1039,70
1040,74
1041,75
1042,-1
1043,45
1044,-1
1045,-1
1046,59
1047,-1
1048,51
1049,-1
1050,74
1051,-1
1052,-1
1053,50
1054,0
1055,-1
1056,-1
1057,31
1058,-1
1059,-1
1060,-1
1061,-1
1062,-1
1063,-1
1064,-1
1065,-1
1066,-1
1067,31
1068,0
1069,0
1070,43
1071,-1
1072,-1
1073,-1
1074,-1
1075,-1
1076,74
1077,53
1078,24
1079,-1
1080,-1
1081,-1
1082,-1
1083,-1
1084,23
1085,39
1086,-1
1087,-1
1088,-1
1089,37
1090,35
1091,15
1092,33
1093,-1
1094,-1
1095,0
1096,-1
1097,-1
1098,-1
1099,0
1100,33
1101,-1
1102,-1
1103,0
1104,-1
1105,-1
1106,-1
1107,15
1108,43
1109,42
1110,50
1111,54
1112,35
1113,-1
1114,-1
1115,54
1116,33
1117,35
1118,71
1119,72
1120,75
1121,38
1122,-1
1123,-1
1124,-1
1125,39
1126,65
1127,-1
1128,-1
1129,69
1130,-1
1131,-1
1132,55
1133,-1
1134,40
1135,8
1136,-1
1137,-1
1138,-1
1139,-1
1140,-1
1141,8
1142,-1
1143,-1
1144,66
1145,0
1146,-1
1147,75
1148,60
1149,-1
1150,71
1151,66
1152,35
1153,23
1154,-1
1155,35
1156,40
1157,74
1158,17
1159,-1
1160,25
1161,-1
1162,-1
1163,-1
1164,-1
1165,23
1166,44
1167,60
1168,44
1169,-1
1170,-1
1171,48
1172,-1
1173,69
1174,61
1175,-1
1176,-1
1177,-1
1178,-1
1179,48
1180,20
1181,20
1182,20
1183,-1
1184,-1
1185,49
1186,-1
1187,75
1188,-1
1189,32
1190,67
1191,66
1192,-1
1193,-1
1194,-1
1195,61
1196,-1
1197,7
1198,-1
1199,-1
1200,-1
1201,-1
1202,-1
1203,-1
1204,71
1205,-1
1206,-1
1207,-1
1208,-1
1209,-1
1210,-1
1211,-1
1212,71
1213,-1
1214,-1
1215,-1
1216,-1
1217,23
1218,48
1219,-1
1220,71
1221,-1
1222,-1
1223,-1
1224,60
1225,-1
1226,75
1227,-1
1228,-1
1229,-1
1230,-1
1231,-1
1232,75
1233,-1
1234,71
1235,-1
1236,6
1237,6
1238,75
1239,6
1240,6
1241,6
1242,-1
1243,-1
1244,-1
1245,-1
1246,-1
1247,-1
1248,-1
1249,-1
1250,71
1251,3
1252,74
1253,23
1254,-1
1255,-1
1256,-1
1257,-1
1258,-1
1259,56
1260,-1
1261,-1
1262,50
1263,-1
1264,-1
1265,-1
1266,-1
1267,-1
1268,-1
1269,-1
1270,-1
1271,-1
1272,-1
1273,-1
1274,71
1275,-1
1276,58
1277,-1
1278,-1
1279,-1
1280,-1
1281,-1
1282,51
1283,-1
1284,-1
1285,-1
1286,-1
1287,-1
1288,-1
1289,-1
1290,-1
1291,42
1292,49
1293,-1
1294,-1
1295,-1
1296,2
1297,-1
1298,-1
1299,61
1300,-1
1301,75
1302,2
1303,71
1304,2
1305,75
1306,2
1307,71
1308,2
1309,-1
1310,-1
1311,-1
1312,2
1313,71
1314,2
1315,-1
1316,2
1317,61
1318,-1
1319,75
1320,2
1321,-1
1322,-1
1323,56
1324,2
1325,-1
1326,-1
1327,60
1328,-1
1329,60
1330,-1
1331,-1
1332,28
1333,-1
1334,24
1335,-1
1336,29
1337,-1
1338,47
1339,-1
1340,67
1341,49
1342,-1
1343,29
1344,-1
1345,29
1346,-1
1347,74
1348,67
1349,51
1350,29
1351,-1
1352,-1
1353,58
1354,-1
1355,-1
1356,29
1357,-1
1358,-1
1359,-1
1360,53
1361,57
1362,-1
1363,23
1364,-1
1365,31
1366,47
1367,29
1368,-1
1369,-1
1370,46
1371,71
1372,-1
1373,-1
1374,67
1375,52
1376,29
1377,49
1378,-1
1379,71
1380,-1
1381,12
1382,-1
1383,51
1384,-1
1385,-1
1386,-1
1387,71
1388,-1
1389,0
1390,-1
1391,-1
1392,47
1393,-1
1394,48
1395,-1
1396,-1
1397,30
1398,29
1399,29
1400,51
1401,-1
1402,73
1403,-1
1404,52
1405,29
1406,29
1407,29
1408,29
1409,-1
1410,73
1411,64
1412,49
1413,29
1414,-1
1415,-1
1416,37
1417,30
1418,-1
1419,53
1420,51
1421,30
1422,-1
1423,67
1424,-1
1425,-1
1426,-1
1427,-1
1428,49
1429,-1
1430,-1
1431,64
1432,49
1433,30
1434,73
1435,29
1436,-1
1437,-1
1438,-1
1439,67
1440,51
1441,29
1442,-1
1443,30
1444,-1
1445,-1
1446,-1
1447,67
1448,51
1449,-1
1450,-1
1451,-1
1452,-1
1453,30
1454,74
1455,67
1456,52
1457,29
1458,-1
1459,-1
1460,37
1461,-1
1462,-1
1463,64
1464,69
1465,-1
1466,-1
1467,29
1468,-1
1469,29
1470,12
1471,29
1472,38
1473,-1
1474,-1
1475,-1
1476,-1
1477,44
1478,-1
1479,30
1480,59
1481,-1
1482,-1
1483,13
1484,53
1485,66
1486,-1
1487,60
1488,-1
1489,-1
1490,-1
1491,59
1492,53
1493,57
1494,-1
1495,-1
1496,67
1497,-1
1498,71
1499,51
1500,46
1501,51
1502,27
1503,-1
1504,41
1505,51
1506,-1
1507,-1
1508,-1
1509,66
1510,-1
1511,41
1512,-1
1513,66
1514,-1
1515,41
1516,-1
1517,51
1518,-1
1519,-1
1520,-1
1521,58
1522,41
1523,-1
1524,-1
1525,25
1526,71
1527,-1
1528,-1
1529,-1
1530,66
1531,47
1532,59
1533,-1
1534,-1
1535,-1
1536,62
1537,-1
1538,-1
1539,-1
1540,-1
1541,-1
1542,69
1543,-1
1544,-1
1545,-1
1546,-1
1547,-1
1548,-1
1549,-1
1550,75
1551,-1
1552,71
1553,27
1554,-1
1555,-1
1556,71
1557,-1
1558,-1
1559,-1
1560,71
1561,13
1562,75
1563,-1
1564,71
1565,-1
1566,-1
1567,-1
1568,51
1569,41
1570,-1
1571,53
1572,-1
1573,-1
1574,-1
1575,41
1576,-1
1577,-1
1578,-1
1579,-1
1580,-1
1581,-1
1582,-1
1583,41
1584,-1
1585,41
1586,-1
1587,-1
1588,-1
1589,-1
1590,-1
1591,46
1592,-1
1593,-1
1594,-1
1595,-1
1596,-1
1597,41
1598,-1
1599,-1
1600,58
1601,0
1602,-1
1603,-1
1604,-1
1605,-1
1606,-1
1607,-1
1608,-1
1609,-1
1610,58
1611,53
1612,58
1613,27
1614,69
1615,-1
1616,71
1617,41
1618,-1
1619,-1
1620,-1
1621,0
1622,-1
1623,48
1624,12
1625,-1
1626,28
1627,-1
1628,28
1629,68
1630,-1
1631,-1
1632,28
1633,-1
1634,71
1635,-1
1636,-1
1637,-1
1638,-1
1639,-1
1640,0
1641,0
1642,43
1643,42
1644,-1
1645,60
1646,-1
1647,28
1648,-1
1649,75
1650,-1
1651,-1
1652,-1
1653,-1
1654,-1
1655,0
1656,23
1657,48
1658,71
1659,71
1660,-1
1661,-1
1662,-1
1663,72
1664,-1
1665,-1
1666,-1
1667,-1
1668,-1
1669,-1
1670,-1
1671,-1
1672,-1
1673,-1
1674,-1
1675,-1
1676,-1
1677,-1
1678,-1
1679,23
1680,-1
1681,-1
1682,51
1683,-1
1684,-1
1685,-1
1686,75
1687,-1
1688,26
1689,39
1690,-1
1691,65
1692,58
1693,40
1694,34
1695,-1
1696,35
1697,40
1698,39
1699,23
1700,40
1701,75
1702,-1
1703,40
1704,40
1705,40
1706,55
1707,43
1708,-1
1709,-1
1710,-1
1711,-1
1712,40
1713,65
1714,71
1715,-1
1716,-1
1717,-1
1718,26
1719,75
1720,-1
1721,71
1722,28
1723,-1
1724,-1
1725,-1
1726,52
1727,-1
1728,71
1729,0
1730,43
1731,0
1732,0
1733,-1
1734,0
1735,-1
1736,61
1737,69
1738,55
1739,33
1740,-1
1741,-1
1742,-1
1743,54
1744,-1
1745,-1
1746,-1
1747,-1
1748,73
1749,42
1750,38
1751,15
1752,43
1753,-1
1754,-1
1755,-1
1756,-1
1757,71
1758,53
1759,73
1760,0
1761,-1
1762,57
1763,34
1764,66
1765,72
1766,53
1767,75
1768,66
1769,-1
1770,-1
1771,42
1772,37
1773,-1
1774,66
1775,-1
1776,-1
1777,15
1778,-1
1779,0
1780,32
1781,42
1782,-1
1783,-1
1784,-1
1785,-1
1786,38
1787,22
1788,22
1789,-1
1790,56
1791,-1
1792,-1
1793,-1
1794,64
1795,-1
1796,22
1797,-1
1798,21
1799,-1
1800,28
1801,-1
1802,31
1803,28
1804,21
1805,-1
1806,21
1807,-1
1808,19
1809,19
1810,-1
1811,-1
1812,-1
1813,-1
1814,71
1815,3
1816,-1
1817,3
1818,49
1819,-1
1820,68
1821,19
1822,-1
1823,-1
1824,-1
1825,3
1826,-1
1827,-1
1828,-1
1829,-1
1830,75
1831,-1
1832,-1
1833,-1
1834,-1
1835,-1
1836,-1
1837,-1
1838,68
1839,-1
1840,-1
1841,-1
1842,-1
1843,13
1844,13
1845,13
1846,27
1847,-1
1848,-1
1849,71
1850,2
1851,-1
1852,25
1853,-1
1854,72
1855,2
1856,-1
1857,2
1858,13
1859,2
1860,-1
1861,23
1862,48
1863,-1
1864,2
1865,-1
1866,2
1867,-1
1868,2
1869,-1
1870,1
1871,-1
1872,-1
1873,75
1874,1
1875,71
1876,-1
1877,-1
1878,-1
1879,-1
1880,-1
1881,-1
1882,-1
1883,-1
1884,24
1885,-1
1886,-1
1887,-1
1888,-1
1889,-1
1890,24
1891,-1
1892,1
1893,69
1894,7
1895,-1
1896,-1
1897,24
1898,-1
1899,-1
1900,1
1901,71
1902,1
1903,-1
1904,75
1905,1
1906,71
1907,1
1908,7
1909,-1
1910,-1
1911,1
1912,-1
1913,-1
1914,71
1915,1
1916,-1
1917,67
1918,-1
1919,1
1920,-1
1921,-1
1922,52
1923,1
1924,17
1925,18
1926,71
1927,1
1928,-1
1929,-1
1930,71
1931,1
1932,75
1933,-1
1934,50
1935,1
1936,-1
1937,53
1938,71
1939,1
1940,74
1941,-1
1942,-1
1943,-1
1944,-1
1945,46
1946,11
1947,-1
1948,-1
1949,-1
1950,-1
1951,-1
1952,-1
1953,-1
1954,66
1955,10
1956,-1
1957,-1
1958,-1
1959,-1
1960,11
1961,10
1962,71
1963,-1
1964,60
1965,62
1966,66
1967,10
1968,-1
1969,10
1970,71
1971,-1
1972,-1
1973,58
1974,12
1975,-1
1976,51
1977,23
1978,-1
1979,74
1980,45
1981,-1
1982,-1
1983,-1
1984,-1
1985,68
1986,-1
1987,23
1988,59
1989,19
1990,-1
1991,-1
1992,-1
1993,75
1994,-1
1995,51
1996,-1
1997,-1
1998,-1
1999,52
2000,-1
