ID,cluster_ID
508,-1
509,-1
510,-1
511,16
512,-1
513,16
514,-1
515,-1
516,-1
517,-1
518,-1
519,-1
520,-1
521,13
522,19
523,13
524,12
525,13
526,-1
527,-1
528,4
529,-1
530,-1
531,-1
532,-1
533,-1
534,-1
535,17
536,-1
537,-1
538,-1
539,13
540,-1
541,15
542,21
543,12
544,-1
545,-1
546,-1
547,-1
548,-1
549,-1
550,-1
551,19
552,24
553,14
554,-1
555,-1
556,26
557,4
558,-1
559,4
560,-1
561,-1
562,24
563,-1
564,-1
565,-1
566,-1
567,4
568,4
569,-1
570,-1
571,-1
572,-1
573,9
574,-1
575,-1
576,4
577,4
578,-1
579,-1
580,-1
581,6
582,-1
583,24
584,-1
585,-1
586,-1
587,-1
588,15
589,4
590,-1
591,-1
592,-1
593,-1
594,-1
595,-1
596,-1
597,-1
598,-1
599,-1
600,-1
601,1
602,-1
603,20
604,24
605,-1
606,15
607,-1
608,5
609,-1
610,-1
611,-1
612,-1
613,-1
614,-1
615,5
616,-1
617,-1
618,-1
619,-1
620,-1
621,6
622,-1
623,-1
624,1
625,-1
626,-1
627,-1
628,-1
629,-1
630,1
631,-1
632,1
633,-1
634,1
635,24
636,1
637,26
638,1
639,-1
640,-1
641,1
642,-1
643,1
644,-1
645,1
646,25
647,1
648,-1
649,1
650,-1
651,1
652,24
653,1
654,-1
655,-1
656,24
657,1
658,26
659,-1
660,19
661,-1
662,-1
663,-1
664,24
665,-1
666,-1
667,-1
668,-1
669,-1
670,-1
671,-1
672,-1
673,-1
674,5
675,-1
676,-1
677,-1
678,-1
679,-1
680,-1
681,10
682,6
683,-1
684,-1
685,-1
686,-1
687,10
688,6
689,-1
690,-1
691,-1
692,-1
693,-1
694,-1
695,-1
696,-1
697,-1
698,13
699,-1
700,18
701,-1
702,-1
703,24
704,-1
705,-1
706,-1
707,-1
708,-1
709,12
710,-1
711,-1
712,-1
713,-1
714,-1
715,19
716,-1
717,-1
718,-1
719,-1
720,-1
721,-1
722,-1
723,-1
724,-1
725,-1
726,-1
727,-1
728,-1
729,-1
730,-1
731,9
732,-1
733,-1
734,-1
735,-1
736,-1
737,-1
738,-1
739,-1
740,-1
741,-1
742,-1
743,-1
744,-1
745,-1
746,-1
747,-1
748,-1
749,20
750,-1
751,0
752,0
753,5
754,10
755,17
756,0
757,0
758,-1
759,10
760,-1
761,0
762,0
763,0
764,-1
765,10
766,17
767,10
768,-1
769,10
770,17
771,10
772,-1
773,10
774,-1
775,-1
776,0
777,-1
778,7
779,-1
780,-1
781,-1
782,17
783,-1
784,24
785,-1
786,27
787,27
788,-1
789,27
790,26
791,-1
792,-1
793,-1
794,0
795,0
796,-1
797,-1
798,-1
799,-1
800,-1
801,0
802,0
803,-1
804,-1
805,-1
806,7
807,-1
808,-1
809,-1
810,-1
811,-1
812,-1
813,-1
814,-1
815,5
816,-1
817,-1
818,-1
819,-1
820,-1
821,-1
822,-1
823,-1
824,-1
825,-1
826,-1
827,-1
828,-1
829,12
830,-1
831,-1
832,-1
833,-1
834,-1
835,-1
836,-1
837,15
838,7
839,-1
840,-1
841,14
842,-1
843,-1
844,-1
845,24
846,-1
847,-1
848,-1
849,-1
850,7
851,7
852,-1
853,23
854,-1
855,-1
856,-1
857,-1
858,-1
859,-1
860,-1
861,-1
862,-1
863,-1
864,7
865,-1
866,-1
867,-1
868,-1
869,15
870,-1
871,27
872,-1
873,-1
874,-1
875,7
876,0
877,-1
878,0
879,-1
880,-1
881,-1
882,-1
883,-1
884,-1
885,-1
886,0
887,-1
888,-1
889,-1
890,-1
891,-1
892,-1
893,-1
894,-1
895,-1
896,-1
897,-1
898,-1
899,15
900,-1
901,-1
902,-1
903,-1
904,-1
905,-1
906,-1
907,24
908,-1
909,-1
910,-1
911,7
912,-1
913,-1
914,-1
915,20
916,0
917,0
918,0
919,-1
920,-1
921,-1
922,-1
923,-1
924,7
925,-1
926,6
927,7
928,-1
929,12
930,14
931,-1
932,-1
933,22
934,-1
935,-1
936,-1
937,14
938,-1
939,14
940,-1
941,7
942,7
943,15
944,-1
945,21
946,23
947,15
948,15
949,-1
950,-1
951,8
952,-1
953,-1
954,-1
955,-1
956,22
957,-1
958,-1
959,-1
960,-1
961,-1
962,-1
963,7
964,7
965,15
966,-1
967,8
968,-1
969,-1
970,-1
971,-1
972,-1
973,-1
974,-1
975,-1
976,-1
977,-1
978,-1
979,-1
980,-1
981,-1
982,-1
983,7
984,-1
985,9
986,-1
987,9
988,14
989,-1
990,8
991,-1
992,-1
993,15
994,5
995,7
996,15
997,12
998,15
999,-1
1000,15
1001,26
1002,-1
1003,-1
1004,-1
1005,-1
1006,7
1007,-1
1008,-1
1009,-1
1010,-1
1011,14
1012,-1
1013,7
1014,0
1015,-1
1016,-1
1017,-1
1018,-1
1019,-1
1020,-1
1021,-1
1022,7
1023,-1
1024,18
1025,-1
1026,-1
1027,-1
1028,-1
1029,27
1030,-1
1031,25
1032,-1
1033,-1
1034,27
1035,-1
1036,18
1037,-1
1038,18
1039,-1
1040,26
1041,27
1042,-1
1043,-1
1044,-1
1045,-1
1046,17
1047,-1
1048,-1
1049,-1
1050,26
1051,-1
1052,-1
1053,-1
1054,0
1055,-1
1056,-1
1057,-1
1058,-1
1059,-1
1060,-1
1061,-1
1062,-1
1063,-1
1064,-1
1065,-1
1066,-1
1067,-1
1068,0
1069,0
1070,-1
1071,-1
1072,-1
1073,-1
1074,-1
1075,-1
1076,26
1077,13
1078,5
1079,-1
1080,-1
1081,-1
1082,-1
1083,-1
1084,6
1085,8
1086,-1
1087,-1
1088,-1
1089,-1
1090,7
1091,-1
1092,-1
1093,-1
1094,-1
1095,0
1096,-1
1097,-1
1098,-1
1099,0
1100,-1
1101,-1
1102,-1
1103,0
1104,-1
1105,-1
1106,-1
1107,-1
1108,-1
1109,-1
1110,-1
1111,14
1112,7
1113,-1
1114,-1
1115,14
1116,-1
1117,7
1118,24
1119,23
1120,27
1121,9
1122,-1
1123,-1
1124,-1
1125,8
1126,-1
1127,-1
1128,-1
1129,-1
1130,-1
1131,-1
1132,14
1133,-1
1134,8
1135,-1
1136,-1
1137,-1
1138,-1
1139,-1
1140,-1
1141,-1
1142,-1
1143,-1
1144,20
1145,0
1146,-1
1147,27
1148,18
1149,-1
1150,24
1151,20
1152,7
1153,6
1154,-1
1155,-1
1156,8
1157,26
1158,-1
1159,-1
1160,5
1161,-1
1162,-1
1163,-1
1164,-1
1165,6
1166,10
1167,18
1168,10
1169,-1
1170,-1
1171,-1
1172,-1
1173,22
1174,19
1175,-1
1176,-1
1177,-1
1178,-1
1179,-1
1180,-1
1181,-1
1182,-1
1183,-1
1184,-1
1185,-1
1186,-1
1187,27
1188,-1
1189,-1
1190,21
1191,20
1192,-1
1193,-1
1194,-1
1195,19
1196,-1
1197,-1
1198,-1
1199,-1
1200,-1
1201,-1
1202,-1
1203,-1
1204,24
1205,-1
1206,-1
1207,-1
1208,-1
1209,-1
1210,-1
1211,-1
1212,24
1213,-1
1214,-1
1215,-1
1216,-1
1217,6
1218,-1
1219,-1
1220,24
1221,-1
1222,-1
1223,-1
1224,18
1225,-1
1226,27
1227,-1
1228,-1
1229,-1
1230,-1
1231,-1
1232,27
1233,-1
1234,24
1235,-1
1236,-1
1237,-1
1238,27
1239,-1
1240,-1
1241,-1
1242,-1
1243,-1
1244,-1
1245,-1
1246,-1
1247,-1
1248,-1
1249,-1
1250,24
1251,-1
1252,26
1253,6
1254,-1
1255,-1
1256,-1
1257,-1
1258,-1
1259,13
1260,-1
1261,13
1262,-1
1263,-1
1264,-1
1265,-1
1266,-1
1267,-1
1268,-1
1269,-1
1270,-1
1271,-1
1272,-1
1273,-1
1274,24
1275,-1
1276,16
1277,-1
1278,-1
1279,-1
1280,-1
1281,-1
1282,11
1283,-1
1284,-1
1285,-1
1286,-1
1287,-1
1288,-1
1289,-1
1290,-1
1291,-1
1292,-1
1293,-1
1294,-1
1295,-1
1296,2
1297,-1
1298,-1
1299,19
1300,-1
1301,27
1302,2
1303,24
1304,2
1305,27
1306,2
1307,24
1308,2
1309,-1
1310,-1
1311,-1
1312,2
1313,24
1314,2
1315,-1
1316,2
1317,19
1318,-1
1319,27
1320,2
1321,-1
1322,-1
1323,13
1324,2
1325,-1
1326,-1
1327,18
1328,-1
1329,18
1330,-1
1331,-1
1332,-1
1333,-1
1334,5
1335,-1
1336,-1
1337,-1
1338,-1
1339,-1
1340,21
1341,-1
1342,-1
1343,-1
1344,-1
1345,-1
1346,-1
1347,26
1348,21
1349,11
1350,3
1351,-1
1352,-1
1353,16
1354,-1
1355,-1
1356,3
1357,-1
1358,-1
1359,-1
1360,13
1361,13
1362,-1
1363,6
1364,-1
1365,-1
1366,-1
1367,3
1368,-1
1369,-1
1370,-1
1371,24
1372,-1
1373,-1
1374,21
1375,-1
1376,-1
1377,-1
1378,-1
1379,24
1380,-1
1381,-1
1382,-1
1383,11
1384,-1
1385,-1
1386,-1
1387,24
1388,-1
1389,0
1390,-1
1391,-1
1392,-1
1393,-1
1394,-1
1395,-1
1396,-1
1397,-1
1398,-1
1399,-1
1400,11
1401,-1
1402,25
1403,-1
1404,12
1405,3
1406,3
1407,3
1408,-1
1409,-1
1410,25
1411,-1
1412,-1
1413,3
1414,-1
1415,-1
1416,-1
1417,-1
1418,-1
1419,13
1420,11
1421,-1
1422,-1
1423,21
1424,-1
1425,-1
1426,-1
1427,-1
1428,-1
1429,-1
1430,-1
1431,-1
1432,-1
1433,-1
1434,25
1435,3
1436,-1
1437,-1
1438,-1
1439,21
1440,-1
1441,3
1442,-1
1443,-1
1444,-1
1445,-1
1446,-1
1447,21
1448,11
1449,-1
1450,-1
1451,-1
1452,-1
1453,-1
1454,26
1455,21
1456,12
1457,-1
1458,-1
1459,-1
1460,-1
1461,-1
1462,3
1463,-1
1464,22
1465,-1
1466,-1
1467,3
1468,-1
1469,-1
1470,-1
1471,3
1472,9
1473,-1
1474,-1
1475,-1
1476,-1
1477,10
1478,-1
1479,-1
1480,17
1481,-1
1482,-1
1483,-1
1484,13
1485,20
1486,-1
1487,18
1488,-1
1489,-1
1490,-1
1491,17
1492,13
1493,13
1494,-1
1495,-1
1496,21
1497,-1
1498,24
1499,11
1500,-1
1501,11
1502,-1
1503,-1
1504,-1
1505,-1
1506,-1
1507,-1
1508,-1
1509,20
1510,-1
1511,-1
1512,-1
1513,20
1514,-1
1515,-1
1516,-1
1517,11
1518,-1
1519,-1
1520,-1
1521,16
1522,-1
1523,-1
1524,-1
1525,5
1526,24
1527,-1
1528,-1
1529,-1
1530,20
1531,-1
1532,17
1533,-1
1534,-1
1535,-1
1536,15
1537,-1
1538,-1
1539,-1
1540,-1
1541,-1
1542,22
1543,-1
1544,-1
1545,-1
1546,-1
1547,-1
1548,-1
1549,-1
1550,27
1551,-1
1552,24
1553,-1
1554,-1
1555,-1
1556,24
1557,-1
1558,-1
1559,-1
1560,24
1561,-1
1562,27
1563,-1
1564,24
1565,-1
1566,-1
1567,-1
1568,11
1569,-1
1570,-1
1571,13
1572,-1
1573,-1
1574,-1
1575,-1
1576,-1
1577,-1
1578,-1
1579,-1
1580,-1
1581,-1
1582,-1
1583,-1
1584,-1
1585,-1
1586,-1
1587,-1
1588,-1
1589,-1
1590,-1
1591,-1
1592,-1
1593,-1
1594,-1
1595,-1
1596,-1
1597,-1
1598,-1
1599,-1
1600,16
1601,0
1602,-1
1603,-1
1604,-1
1605,-1
1606,-1
1607,-1
1608,-1
1609,-1
1610,16
1611,13
1612,16
1613,-1
1614,22
1615,-1
1616,24
1617,-1
1618,-1
1619,-1
1620,-1
1621,0
1622,-1
1623,-1
1624,-1
1625,-1
1626,-1
1627,-1
1628,-1
1629,-1
1630,-1
1631,-1
1632,-1
1633,-1
1634,24
1635,-1
1636,-1
1637,-1
1638,-1
1639,-1
1640,0
1641,0
1642,-1
1643,-1
1644,-1
1645,18
1646,-1
1647,-1
1648,-1
1649,27
1650,-1
1651,-1
1652,-1
1653,-1
1654,-1
1655,0
1656,6
1657,-1
1658,24
1659,24
1660,-1
1661,-1
1662,-1
1663,23
1664,-1
1665,-1
1666,-1
1667,-1
1668,-1
1669,-1
1670,-1
1671,-1
1672,-1
1673,-1
1674,-1
1675,-1
1676,-1
1677,-1
1678,-1
1679,6
1680,-1
1681,-1
1682,11
1683,-1
1684,-1
1685,-1
1686,27
1687,-1
1688,-1
1689,8
1690,-1
1691,-1
1692,16
1693,8
1694,-1
1695,-1
1696,7
1697,8
1698,8
1699,6
1700,8
1701,27
1702,-1
1703,8
1704,8
1705,8
1706,14
1707,-1
1708,-1
1709,-1
1710,-1
1711,-1
1712,8
1713,-1
1714,24
1715,-1
1716,-1
1717,-1
1718,-1
1719,27
1720,-1
1721,24
1722,-1
1723,-1
1724,-1
1725,-1
1726,12
1727,-1
1728,24
1729,0
1730,-1
1731,0
1732,0
1733,-1
1734,0
1735,-1
1736,19
1737,22
1738,14
1739,-1
1740,-1
1741,-1
1742,-1
1743,14
1744,-1
1745,-1
1746,-1
1747,-1
1748,25
1749,-1
1750,9
1751,-1
1752,-1
1753,-1
1754,-1
1755,-1
1756,-1
1757,24
1758,13
1759,25
1760,0
1761,-1
1762,13
1763,-1
1764,20
1765,23
1766,13
1767,27
1768,20
1769,-1
1770,-1
1771,-1
1772,-1
1773,-1
1774,20
1775,-1
1776,-1
1777,-1
1778,-1
1779,0
1780,-1
1781,-1
1782,-1
1783,-1
1784,-1
1785,-1
1786,9
1787,4
1788,-1
1789,-1
1790,13
1791,-1
1792,-1
1793,-1
1794,-1
1795,-1
1796,-1
1797,-1
1798,-1
1799,-1
1800,-1
1801,-1
1802,-1
1803,-1
1804,-1
1805,-1
1806,-1
1807,-1
1808,-1
1809,-1
1810,-1
1811,-1
1812,-1
1813,-1
1814,24
1815,-1
1816,-1
1817,-1
1818,-1
1819,-1
1820,-1
1821,-1
1822,-1
1823,-1
1824,-1
1825,-1
1826,-1
1827,-1
1828,-1
1829,-1
1830,27
1831,-1
1832,-1
1833,-1
1834,-1
1835,-1
1836,-1
1837,-1
1838,-1
1839,-1
1840,-1
1841,-1
1842,-1
1843,-1
1844,-1
1845,-1
1846,-1
1847,-1
1848,-1
1849,24
1850,2
1851,-1
1852,5
1853,-1
1854,23
1855,2
1856,-1
1857,2
1858,-1
1859,2
1860,-1
1861,6
1862,-1
1863,-1
1864,2
1865,-1
1866,2
1867,-1
1868,2
1869,-1
1870,1
1871,-1
1872,-1
1873,27
1874,1
1875,24
1876,-1
1877,-1
1878,-1
1879,-1
1880,-1
1881,-1
1882,-1
1883,-1
1884,5
1885,-1
1886,-1
1887,-1
1888,-1
1889,-1
1890,5
1891,-1
1892,1
1893,22
1894,-1
1895,-1
1896,-1
1897,5
1898,-1
1899,-1
1900,1
1901,24
1902,1
1903,-1
1904,27
1905,1
1906,24
1907,1
1908,-1
1909,-1
1910,-1
1911,1
1912,-1
1913,-1
1914,24
1915,1
1916,-1
1917,21
1918,-1
1919,1
1920,-1
1921,-1
1922,12
1923,1
1924,-1
1925,-1
1926,24
1927,1
1928,-1
1929,-1
1930,24
1931,1
1932,27
1933,-1
1934,-1
1935,1
1936,-1
1937,13
1938,24
1939,1
1940,26
1941,-1
1942,-1
1943,-1
1944,-1
1945,-1
1946,-1
1947,-1
1948,-1
1949,-1
1950,-1
1951,-1
1952,-1
1953,-1
1954,20
1955,-1
1956,-1
1957,-1
1958,-1
1959,-1
1960,-1
1961,-1
1962,24
1963,-1
1964,18
1965,15
1966,20
1967,-1
1968,-1
1969,-1
1970,24
1971,-1
1972,-1
1973,16
1974,-1
1975,-1
1976,11
1977,6
1978,-1
1979,26
1980,-1
1981,-1
1982,-1
1983,-1
1984,-1
1985,-1
1986,-1
1987,6
1988,17
1989,-1
1990,-1
1991,-1
1992,-1
1993,27
1994,-1
1995,11
1996,-1
1997,-1
1998,-1
1999,12
2000,-1
